,DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count,Month,Year,Scaled Passenger Count
725,04/18/2018 03:12:41 PM,2016-12-01,Departure,International,Charter,60,12,2016,1.5767316455297026e-06
726,04/18/2018 03:12:41 PM,2016-09-01,Arrival,Domestic,Charter,803,9,2016,2.1101925189339186e-05
727,10/29/2018 10:20:51 AM,2017-03-01,Arrival,International,Scheduled Carriers,931298,3,2017,0.02447345046697535
728,04/18/2018 03:12:41 PM,2017-12-01,Departure,International,Scheduled Carriers,1109122,12,2017,0.02914646260255325
729,04/18/2018 03:12:41 PM,2008-10-01,Departure,Domestic,Charter,983,10,2008,2.5832120125928298e-05
730,04/18/2018 03:12:41 PM,2007-03-01,Arrival,International,Scheduled Carriers,700635,3,2007,0.01841188960776172
731,07/16/2018 02:36:06 PM,2018-06-01,Arrival,Domestic,Scheduled Carriers,2758501,6,2018,0.07249026368208884
732,04/18/2018 03:12:41 PM,2006-11-01,Departure,Domestic,Scheduled Carriers,1638140,11,2006,0.04304845296346712
733,04/18/2018 03:12:41 PM,2011-08-01,Arrival,Domestic,Commuter,137687,8,2011,0.003618257501300803
734,04/02/2019 02:27:54 PM,2018-12-01,Departure,International,Scheduled Carriers,1093291,12,2018,0.028730441957880236
735,04/18/2018 03:12:41 PM,2010-07-01,Arrival,Domestic,Scheduled Carriers,2010929,7,2010,0.05284492318689
736,04/18/2018 03:12:41 PM,2006-04-01,Departure,Domestic,Charter,1200,4,2006,3.153463291059406e-05
737,02/28/2020 08:21:30 AM,2020-01-01,Departure,Domestic,Scheduled Carriers,2304382,1,2020,0.06055653371315046
738,04/18/2018 03:12:41 PM,2009-11-01,Arrival,International,Charter,175,11,2009,4.598800632794966e-06
739,04/18/2018 03:12:41 PM,2014-06-01,Departure,International,Commuter,0,6,2014,0.0
740,04/18/2018 03:12:41 PM,2010-05-01,Departure,Domestic,Commuter,58268,5,2010,0.001531216658695412
741,04/18/2018 03:12:41 PM,2009-11-01,Arrival,Domestic,Commuter,46006,11,2009,0.0012089852680706586
742,04/18/2018 03:12:41 PM,2007-02-01,Departure,Domestic,Charter,294,2,2007,7.725985063095543e-06
743,04/18/2018 03:12:41 PM,2015-09-01,Departure,Domestic,Scheduled Carriers,2143951,9,2015,0.05634058980275087
744,12/10/2019 06:01:20 AM,2019-10-01,Departure,Domestic,Scheduled Carriers,2550389,10,2019,0.06702131741184755
745,04/18/2018 03:12:41 PM,2015-12-01,Arrival,Domestic,Scheduled Carriers,2343882,12,2015,0.061594548713124184
746,04/18/2018 03:12:41 PM,2016-09-01,Arrival,Domestic,Scheduled Carriers,2330768,9,2016,0.061249927733132904
747,10/29/2018 10:20:51 AM,2018-05-01,Arrival,International,Scheduled Carriers,1054727,5,2018,0.02771702397157678
748,04/18/2018 03:12:41 PM,2014-01-01,Arrival,International,Scheduled Carriers,785239,1,2014,0.020635186343401637
749,04/18/2018 03:12:41 PM,2011-02-01,Departure,Domestic,Commuter,58549,2,2011,0.0015386010185686428
750,04/29/2020 07:14:24 AM,2020-03-01,Departure,International,Scheduled Carriers,440858,3,2020,0.011585245996415562
751,10/29/2018 10:20:51 AM,2016-10-01,Arrival,International,Scheduled Carriers,936349,10,2016,0.024606184992668194
752,04/18/2018 03:12:41 PM,2007-11-01,Departure,International,Scheduled Carriers,679480,11,2007,0.017855960308408705
753,01/22/2020 06:57:11 AM,2019-12-01,Arrival,International,Scheduled Carriers,1021350,12,2019,0.026839914436029365
754,04/18/2018 03:12:41 PM,2013-05-01,Arrival,International,Commuter,0,5,2013,0.0
755,11/10/2019 06:01:31 AM,2019-09-01,Arrival,International,Scheduled Carriers,1066978,9,2019,0.028038966294733184
756,04/18/2018 03:12:41 PM,2009-07-01,Arrival,International,Charter,844,7,2009,2.2179358480451153e-05
757,04/18/2018 03:12:41 PM,2014-01-01,Departure,International,Commuter,0,1,2014,0.0
758,04/18/2018 03:12:41 PM,2010-06-01,Departure,Domestic,Scheduled Carriers,1894245,6,2010,0.04977860059810687
759,04/18/2018 03:12:41 PM,2015-07-01,Departure,International,Scheduled Carriers,1021875,7,2015,0.026853710837927747
760,04/18/2018 03:12:41 PM,2009-06-01,Departure,International,Scheduled Carriers,657528,6,2009,0.017279086757030906
761,04/18/2018 03:12:41 PM,2011-04-01,Departure,Domestic,Scheduled Carriers,1701184,4,2011,0.044705177461146696
762,04/18/2018 03:12:41 PM,2006-05-01,Arrival,Domestic,Charter,1231,5,2006,3.2349277594117734e-05
763,04/18/2018 03:12:41 PM,2009-02-01,Departure,Domestic,Scheduled Carriers,1261864,2,2009,0.033160348352578216
764,04/18/2018 03:12:41 PM,2009-03-01,Departure,International,Charter,890,3,2009,2.3388186075357258e-05
765,04/18/2018 03:12:41 PM,2007-09-01,Departure,International,Scheduled Carriers,674680,9,2007,0.01772982177676633
766,04/18/2018 03:12:41 PM,2014-09-01,Arrival,Domestic,Scheduled Carriers,2017640,9,2014,0.05302128062144249
767,04/18/2018 03:12:41 PM,2010-09-01,Arrival,International,Charter,614,9,2010,1.6135220505920625e-05
768,04/18/2018 03:12:41 PM,2017-12-01,Departure,Domestic,Scheduled Carriers,2494814,12,2017,0.06556086972517566
769,04/18/2018 03:12:41 PM,2016-01-01,Departure,International,Scheduled Carriers,865869,1,2016,0.02275405088638597
770,04/18/2018 03:12:41 PM,2006-07-01,Arrival,Domestic,Charter,295,7,2006,7.752263923854372e-06
771,07/10/2019 06:01:27 AM,2019-05-01,Departure,Domestic,Charter,10,5,2019,2.627886075882838e-07
772,04/18/2018 03:12:41 PM,2014-07-01,Arrival,Domestic,Scheduled Carriers,2486330,7,2014,0.06533791987049777
773,10/29/2018 10:20:51 AM,2016-06-01,Arrival,International,Scheduled Carriers,1019889,6,2016,0.026801521020460718
774,04/18/2018 03:12:41 PM,2011-10-01,Arrival,Domestic,Charter,70,10,2011,1.8395202531179866e-06
775,04/18/2018 03:12:41 PM,2013-10-01,Departure,Domestic,Commuter,24700,10,2013,0.000649087860743061
776,04/18/2018 03:12:41 PM,2012-05-01,Arrival,International,Scheduled Carriers,702448,5,2012,0.018459533182317477
777,06/01/2020 07:57:59 AM,2020-04-01,Departure,International,Charter,1900,4,2020,4.992983544177392e-05
778,04/18/2018 03:12:41 PM,2012-12-01,Departure,Domestic,Charter,1344,12,2012,3.5318788859865346e-05
779,04/18/2018 03:12:41 PM,2010-04-01,Departure,Domestic,Charter,626,4,2010,1.645056683502657e-05
780,04/18/2018 03:12:41 PM,2016-10-01,Departure,Domestic,Scheduled Carriers,2462316,10,2016,0.06470685930823526
781,05/28/2019 06:24:45 AM,2019-04-01,Departure,International,Charter,2,4,2019,5.255772151765676e-08
782,04/18/2018 03:12:41 PM,2007-10-01,Arrival,Domestic,Commuter,168015,10,2007,0.00441524279039455
783,04/18/2018 03:12:41 PM,2015-06-01,Arrival,International,Scheduled Carriers,910316,6,2015,0.023922067410533616
784,04/18/2018 03:12:41 PM,2009-04-01,Arrival,Domestic,Commuter,141361,4,2009,0.0037148060357287387
785,04/18/2018 03:12:41 PM,2013-02-01,Arrival,Domestic,Charter,582,2,2013,1.5294296961638117e-05
786,12/10/2019 06:01:20 AM,2019-11-01,Arrival,International,Charter,0,11,2019,0.0
787,04/18/2018 03:12:41 PM,2008-07-01,Departure,Domestic,Scheduled Carriers,1951478,7,2008,0.051282618635916884
788,04/18/2018 03:12:41 PM,2011-08-01,Arrival,International,Scheduled Carriers,831293,8,2011,0.02184543299678872
789,04/18/2018 03:12:41 PM,2006-05-01,Arrival,Domestic,Scheduled Carriers,1713427,5,2006,0.04502690955341703
790,04/18/2018 03:12:41 PM,2008-10-01,Arrival,International,Commuter,4963,10,2008,0.00013042198594606525
791,04/18/2018 03:12:41 PM,2010-09-01,Departure,Domestic,Charter,636,9,2010,1.671335544261485e-05
792,01/30/2019 07:34:09 AM,2018-12-01,Departure,Domestic,Charter,461,12,2018,1.2114554809819883e-05
793,04/18/2018 03:12:41 PM,2009-11-01,Departure,International,Scheduled Carriers,596407,11,2009,0.015672896508590557
794,04/18/2018 03:12:41 PM,2007-08-01,Arrival,International,Charter,6,8,2007,1.576731645529703e-07
795,12/07/2020 01:58:36 PM,2020-09-01,Arrival,Domestic,Charter,848,9,2020,2.2284473923486466e-05
796,04/18/2018 03:12:41 PM,2006-03-01,Arrival,International,Commuter,946,3,2006,2.4859802277851646e-05
797,10/29/2018 10:20:51 AM,2016-11-01,Arrival,International,Scheduled Carriers,858317,11,2016,0.022555592929935298
798,04/18/2018 03:12:41 PM,2012-07-01,Departure,Domestic,Scheduled Carriers,2159819,7,2012,0.05675758276527195
799,04/18/2018 03:12:41 PM,2016-08-01,Arrival,International,Charter,10,8,2016,2.627886075882838e-07
800,04/18/2018 03:12:41 PM,2007-04-01,Departure,Domestic,Commuter,157908,4,2007,0.004149642344705072
801,04/18/2018 03:12:41 PM,2009-01-01,Departure,Domestic,Charter,2298,1,2009,6.038882202378762e-05
802,04/18/2018 03:12:41 PM,2015-11-01,Arrival,Domestic,Charter,1493,11,2015,3.923433911293077e-05
803,04/18/2018 03:12:41 PM,2007-09-01,Arrival,Domestic,Scheduled Carriers,1578485,9,2007,0.04148078752489921
804,08/21/2018 11:02:45 AM,2018-07-01,Arrival,Domestic,Scheduled Carriers,2907593,7,2018,0.07640823159034409
805,04/18/2018 03:12:41 PM,2014-09-01,Departure,International,Scheduled Carriers,762114,9,2014,0.02002748768835373
806,04/18/2018 03:12:41 PM,2015-01-01,Arrival,International,Charter,166,1,2015,4.362290885965511e-06
807,04/18/2018 03:12:41 PM,2008-03-01,Departure,International,Charter,782,3,2008,2.0550069113403793e-05
808,04/18/2018 03:12:41 PM,2007-12-01,Arrival,International,Charter,250,12,2007,6.5697151897070945e-06
809,04/18/2018 03:12:41 PM,2013-09-01,Arrival,International,Commuter,0,9,2013,0.0
810,04/18/2018 03:12:41 PM,2011-11-01,Arrival,International,Scheduled Carriers,611132,11,2011,0.016059852733264306
811,04/18/2018 03:12:41 PM,2015-10-01,Arrival,Domestic,Scheduled Carriers,2335786,10,2015,0.061381795056420704
812,04/18/2018 03:12:41 PM,2009-03-01,Departure,Domestic,Scheduled Carriers,1561806,3,2009,0.04104248240630272
813,04/18/2018 03:12:41 PM,2010-08-01,Departure,Domestic,Commuter,69138,8,2010,0.0018168678751438764
814,01/02/2020 10:43:42 AM,2019-11-01,Departure,International,Scheduled Carriers,970026,11,2019,0.02549117818644326
815,10/29/2018 10:20:51 AM,2018-09-01,Arrival,Domestic,Scheduled Carriers,2372255,9,2018,0.06234015882943442
816,04/18/2018 03:12:41 PM,2006-10-01,Departure,Domestic,Commuter,168738,10,2006,0.0044342424067231835
817,10/29/2018 10:20:51 AM,2018-06-01,Arrival,International,Scheduled Carriers,1154807,6,2018,0.030347012356320324
818,04/18/2018 03:12:41 PM,2008-07-01,Arrival,International,Commuter,5516,7,2008,0.00014495419594569734
819,04/18/2018 03:12:41 PM,2011-09-01,Departure,International,Charter,6,9,2011,1.576731645529703e-07
820,04/18/2018 03:12:41 PM,2015-12-01,Arrival,Domestic,Commuter,360,12,2015,9.460389873178217e-06
821,01/02/2020 10:43:42 AM,2019-11-01,Arrival,International,Scheduled Carriers,914598,11,2019,0.02403459349230292
822,04/18/2018 03:12:41 PM,2011-06-01,Departure,Domestic,Scheduled Carriers,1968698,6,2011,0.05173514061818391
823,04/18/2018 03:12:41 PM,2012-07-01,Arrival,International,Charter,348,7,2012,9.145043544072277e-06
824,04/18/2018 03:12:41 PM,2006-11-01,Arrival,International,Commuter,1377,11,2006,3.618599126490668e-05
825,04/18/2018 03:12:41 PM,2011-02-01,Departure,International,Charter,686,2,2011,1.802729848055627e-05
826,04/18/2018 03:12:41 PM,2016-01-01,Departure,Domestic,Commuter,1228,1,2016,3.227044101184125e-05
827,04/18/2018 03:12:41 PM,2009-02-01,Arrival,Domestic,Scheduled Carriers,1265282,2,2009,0.033250169498651894
828,04/18/2018 03:12:41 PM,2009-09-01,Arrival,Domestic,Charter,872,9,2009,2.2915166581698346e-05
829,04/18/2018 03:12:41 PM,2007-03-01,Departure,International,Scheduled Carriers,700356,3,2007,0.018404557805610008
830,04/18/2018 03:12:41 PM,2013-07-01,Arrival,International,Scheduled Carriers,909411,7,2013,0.023898285041546875
831,04/18/2018 03:12:41 PM,2009-05-01,Departure,International,Charter,253,5,2009,6.64855177198358e-06
832,04/18/2018 03:12:41 PM,2006-11-01,Departure,International,Scheduled Carriers,616820,11,2006,0.01620932689326052
833,04/18/2018 03:12:41 PM,2010-05-01,Arrival,Domestic,Charter,334,5,2010,8.777139493448679e-06
834,06/24/2019 01:17:06 PM,2019-05-01,Arrival,Domestic,Scheduled Carriers,2699220,5,2019,0.07093242653744475
835,04/18/2018 03:12:41 PM,2013-07-01,Departure,Domestic,Commuter,30148,7,2013,0.0007922550941571579
836,04/18/2018 03:12:41 PM,2008-05-01,Arrival,Domestic,Commuter,156769,5,2008,0.0041197107223007665
837,04/18/2018 03:12:41 PM,2006-04-01,Departure,Domestic,Scheduled Carriers,1699764,4,2006,0.04466786147886916
838,04/18/2018 03:12:41 PM,2013-02-01,Arrival,International,Commuter,0,2,2013,0.0
839,04/18/2018 03:12:41 PM,2008-02-01,Arrival,International,Commuter,5386,2,2008,0.00014153794404704964
840,04/18/2018 03:12:41 PM,2011-04-01,Arrival,International,Charter,32,4,2011,8.409235442825082e-07
841,04/18/2018 03:12:41 PM,2012-09-01,Arrival,Domestic,Scheduled Carriers,1745966,9,2012,0.04588199740364855
842,04/18/2018 03:12:41 PM,2017-02-01,Arrival,Domestic,Charter,938,2,2017,2.464957139178102e-05
843,04/18/2018 03:12:41 PM,2010-02-01,Arrival,International,Charter,35,2,2010,9.197601265589933e-07
844,04/18/2018 03:12:41 PM,2015-04-01,Departure,International,Charter,51,4,2015,1.3402218987002473e-06
845,04/18/2018 03:12:41 PM,2010-01-01,Departure,Domestic,Commuter,41133,1,2010,0.0010809283795928878
846,04/18/2018 03:12:41 PM,2007-08-01,Departure,Domestic,Scheduled Carriers,2011990,8,2007,0.052872805058155115
847,04/18/2018 03:12:41 PM,2016-10-01,Arrival,Domestic,Scheduled Carriers,2468573,10,2016,0.06487128614000325
848,04/18/2018 03:12:41 PM,2009-04-01,Arrival,International,Scheduled Carriers,622677,4,2009,0.01636324218072498
849,11/26/2019 01:26:41 PM,2019-10-01,Arrival,International,Scheduled Carriers,1015433,10,2019,0.026684422416919377
850,04/18/2018 03:12:41 PM,2017-01-01,Departure,Domestic,Charter,2520,1,2017,6.622272911224752e-05
851,04/18/2018 03:12:41 PM,2011-11-01,Arrival,Domestic,Scheduled Carriers,1680739,11,2011,0.04416790615293245
852,04/18/2018 03:12:41 PM,2010-09-01,Departure,International,Scheduled Carriers,623851,9,2010,0.016394093563255843
853,04/18/2018 03:12:41 PM,2014-01-01,Departure,Domestic,Scheduled Carriers,1900947,1,2014,0.049954721522912526
854,04/18/2018 03:12:41 PM,2009-01-01,Departure,International,Scheduled Carriers,606317,1,2009,0.015933320018710548
855,04/18/2018 03:12:41 PM,2011-06-01,Arrival,International,Charter,508,6,2011,1.3349661265484817e-05
856,04/18/2018 03:12:41 PM,2007-08-01,Arrival,Domestic,Scheduled Carriers,1961775,8,2007,0.051553212065150546
857,04/18/2018 03:12:41 PM,2010-03-01,Arrival,International,Charter,181,3,2010,4.756473797347936e-06
858,04/18/2018 03:12:41 PM,2012-07-01,Arrival,Domestic,Scheduled Carriers,2192051,7,2012,0.057604603005250506
859,04/18/2018 03:12:41 PM,2009-04-01,Departure,Domestic,Charter,749,4,2009,1.9682866708362457e-05
860,04/18/2018 03:12:41 PM,2016-12-01,Arrival,International,Charter,221,12,2016,5.8076282277010715e-06
861,04/18/2018 03:12:41 PM,2017-11-01,Arrival,Domestic,Charter,401,11,2017,1.053782316429018e-05
862,04/18/2018 03:12:41 PM,2015-04-01,Arrival,International,Scheduled Carriers,810121,4,2015,0.021289056956802804
863,04/18/2018 03:12:41 PM,2014-06-01,Arrival,International,Commuter,0,6,2014,0.0
864,09/27/2019 07:57:24 AM,2019-08-01,Departure,Domestic,Scheduled Carriers,2880050,8,2019,0.07568443292846368
865,04/18/2018 03:12:41 PM,2014-04-01,Departure,International,Commuter,0,4,2014,0.0
866,04/18/2018 03:12:41 PM,2014-07-01,Departure,International,Scheduled Carriers,913725,7,2014,0.02401165204686046
867,04/18/2018 03:12:41 PM,2006-05-01,Departure,International,Scheduled Carriers,722275,5,2006,0.01898056415458277
868,04/18/2018 03:12:41 PM,2008-12-01,Departure,Domestic,Scheduled Carriers,1569708,12,2008,0.041250137964018975
869,09/28/2020 04:07:45 PM,2020-08-01,Arrival,Domestic,Scheduled Carriers,743405,8,2020,0.019535836482416812
870,04/18/2018 03:12:41 PM,2016-02-01,Departure,Domestic,Charter,963,2,2016,2.530654291075173e-05
871,04/18/2018 03:12:41 PM,2015-09-01,Arrival,Domestic,Charter,101,9,2015,2.6541649366416662e-06
872,04/18/2018 03:12:41 PM,2017-10-01,Arrival,Domestic,Charter,1605,10,2017,4.217757151791955e-05
873,04/18/2018 03:12:41 PM,2014-11-01,Departure,International,Scheduled Carriers,726568,11,2014,0.019093379303820417
874,04/18/2018 03:12:41 PM,2014-06-01,Arrival,International,Charter,12,6,2014,3.153463291059406e-07
875,04/18/2018 03:12:41 PM,2006-03-01,Departure,International,Scheduled Carriers,678736,3,2006,0.01783640883600414
876,04/18/2018 03:12:41 PM,2006-05-01,Departure,Domestic,Charter,960,5,2006,2.5227706328475242e-05
877,04/29/2019 01:10:30 PM,2019-02-01,Arrival,Domestic,Charter,257,2,2019,6.7536672150188935e-06
878,01/10/2021 06:01:37 AM,2020-11-01,Departure,Domestic,Charter,1539,11,2020,4.044316670783687e-05
879,04/29/2019 01:10:30 PM,2019-02-01,Departure,International,Scheduled Carriers,880565,2,2019,0.023140245024097714
880,04/18/2018 03:12:41 PM,2007-05-01,Departure,International,Scheduled Carriers,721668,5,2007,0.01896461288610216
881,04/18/2018 03:12:41 PM,2010-12-01,Departure,Domestic,Commuter,62799,12,2010,0.0016502861767936634
882,04/18/2018 03:12:41 PM,2006-06-01,Arrival,International,Charter,102,6,2006,2.6804437974004947e-06
883,04/18/2018 03:12:41 PM,2013-09-01,Departure,International,Commuter,0,9,2013,0.0
884,04/18/2018 03:12:41 PM,2012-12-01,Departure,Domestic,Commuter,24343,12,2012,0.0006397063074521592
885,04/18/2018 03:12:41 PM,2013-05-01,Departure,International,Commuter,0,5,2013,0.0
886,04/18/2018 03:12:41 PM,2013-05-01,Departure,International,Charter,17,5,2013,4.4674063290008247e-07
887,04/18/2018 03:12:41 PM,2012-01-01,Arrival,Domestic,Commuter,67706,1,2012,0.0017792365465372343
888,04/18/2018 03:12:41 PM,2010-10-01,Arrival,International,Charter,49,10,2010,1.2876641771825906e-06
889,04/18/2018 03:12:41 PM,2017-03-01,Departure,International,Scheduled Carriers,952380,3,2017,0.02502746140949297
890,04/18/2018 03:12:41 PM,2013-05-01,Arrival,International,Scheduled Carriers,730477,5,2013,0.019196103370526678
891,04/18/2018 03:12:41 PM,2018-01-01,Arrival,International,Charter,17,1,2018,4.4674063290008247e-07
892,04/18/2018 03:12:41 PM,2007-04-01,Departure,Domestic,Scheduled Carriers,1738059,4,2007,0.0456742104516285
893,05/10/2020 06:01:34 AM,2020-04-01,Arrival,International,Charter,2,4,2020,5.255772151765676e-08
894,04/18/2018 03:12:41 PM,2008-02-01,Arrival,International,Charter,622,2,2008,1.634545139199125e-05
895,04/18/2018 03:12:41 PM,2017-09-01,Arrival,Domestic,Scheduled Carriers,2348598,9,2017,0.061718479820462815
896,04/18/2018 03:12:41 PM,2010-01-01,Departure,Domestic,Scheduled Carriers,1603070,1,2010,0.042126853316655014
897,04/18/2018 03:12:41 PM,2018-01-01,Arrival,Domestic,Charter,1274,1,2018,3.3479268606747355e-05
898,04/18/2018 03:12:41 PM,2010-10-01,Departure,Domestic,Charter,1728,10,2010,4.540987139125544e-05
899,04/18/2018 03:12:41 PM,2017-02-01,Arrival,Domestic,Scheduled Carriers,1986250,2,2017,0.052196387182222866
900,09/26/2018 09:27:08 AM,2018-08-01,Arrival,Domestic,Scheduled Carriers,2780424,8,2018,0.07306637514650463
901,04/18/2018 03:12:41 PM,2010-10-01,Arrival,Domestic,Charter,1349,10,2010,3.545018316365948e-05
902,04/18/2018 03:12:41 PM,2009-08-01,Arrival,Domestic,Scheduled Carriers,1927748,8,2009,0.05065902127010989
903,01/10/2021 06:01:37 AM,2020-12-01,Departure,Domestic,Charter,594,12,2020,1.5609643290744057e-05
904,04/18/2018 03:12:41 PM,2010-10-01,Departure,Domestic,Commuter,67281,10,2010,0.0017680680307147322
905,04/18/2018 03:12:41 PM,2008-07-01,Departure,Domestic,Commuter,154924,7,2008,0.004071226224200728
906,05/04/2020 06:39:48 AM,2020-02-01,Departure,International,Charter,0,2,2020,0.0
907,04/18/2018 03:12:41 PM,2013-10-01,Departure,International,Charter,162,10,2013,4.257175442930197e-06
908,04/18/2018 03:12:41 PM,2017-06-01,Departure,Domestic,Scheduled Carriers,2769477,6,2017,0.07277870045777773
909,04/18/2018 03:12:41 PM,2011-08-01,Arrival,International,Charter,784,8,2011,2.060262683492145e-05
910,04/18/2018 03:12:41 PM,2006-10-01,Departure,Domestic,Scheduled Carriers,1620376,10,2006,0.04258163528094729
911,04/18/2018 03:12:41 PM,2017-11-01,Arrival,International,Charter,53,11,2017,1.392779620217904e-06
912,04/18/2018 03:12:41 PM,2006-05-01,Arrival,International,Scheduled Carriers,708450,5,2006,0.01861725890459197
